ThreadID,Thread Title,URL,Date,Number of Messages
TH00578,AIDS: Reply from Craig Werner,https://groups.google.com./g/net.motss/c/Ka2d_rpqudE,1/8/85,1
TH00577,Test for exposure to AIDS,https://groups.google.com./g/net.motss/c/G0h9guZRBWs,1/8/85,4
TH00576,Campus support groups for gays: are there any of you out there?,https://groups.google.com./g/net.motss/c/Z_W37quGIbQ,1/8/85,1
TH00575,"What is ""motss"" ?",https://groups.google.com./g/net.motss/c/n1O2B19hHvY,1/8/85,1
TH00574,Boswell -- Part 4 : a correction,https://groups.google.com./g/net.motss/c/tktRaK4-r0c,1/4/85,1
TH00573,Sperm causing immunologic suppressio,https://groups.google.com./g/net.motss/c/QhSmvz5Oq40,1/4/85,1
TH00572,"John Boswell shows ""The bible says it's so"" : Part 4 (long)",https://groups.google.com./g/net.motss/c/JUF9l-aFSJM,1/3/85,1
TH00571,Holiday Questionnaire,https://groups.google.com./g/net.motss/c/3dASPD7-xh8,1/2/85,1
TH00570,"""The Age of Consent"" by Bronski Beat",https://groups.google.com./g/net.motss/c/SXHc7w_QR1I,1/2/85,6
TH00569,Scientists answer a 'why' for AIDS,https://groups.google.com./g/net.motss/c/Jk7puOGY7o4,1/2/85,2
TH00568,"Bronski Beat's ""The Age of Consent"" (+pink triangles)",https://groups.google.com./g/net.motss/c/TIbzmZWEYsk,12/31/84,2
TH00567,Houston area,https://groups.google.com./g/net.motss/c/Umeq8U7-t64,12/30/84,1
TH00566,Showtime's BROTHERS,https://groups.google.com./g/net.motss/c/VBKPXj0iIe4,12/30/84,5
TH00565,"""The Mysterious Stranger"" -- a PBS special",https://groups.google.com./g/net.motss/c/5YK_ruyPTSY,12/26/84,1
TH00564,gays masquerading as heterosexuals,https://groups.google.com./g/net.motss/c/pGROayrhALg,12/24/84,1
TH00563,Anti-porn ordinance,https://groups.google.com./g/net.motss/c/CtHdu3tmprc,12/21/84,1
TH00562,"Alcoholism, Christianity, and Effective Treatment",https://groups.google.com./g/net.motss/c/qFzAL-hoNLc,12/21/84,1
TH00561,Ronald Reagan's Homophobic Career: VI,https://groups.google.com./g/net.motss/c/UVRzYQIH-sU,12/21/84,3
TH00560,Homophobic Tales of Intrigue,https://groups.google.com./g/net.motss/c/5Vb9_eYWMN8,12/21/84,1
TH00559,Holidays for gays,https://groups.google.com./g/net.motss/c/qYqjvaWlqc4,12/19/84,4
TH00558,MTV Censorship of Bronski Beat,https://groups.google.com./g/net.motss/c/y2nVCQSMxFM,12/19/84,4
TH00557,scholarly article,https://groups.google.com./g/net.motss/c/mgpwIkyEHDc,12/17/84,1
TH00556,Latest in AIDS research,https://groups.google.com./g/net.motss/c/jB7rzOz6R3Q,12/14/84,1
TH00555,Bands & videos,https://groups.google.com./g/net.motss/c/Wa2YGwz2eSI,12/14/84,1
TH00554,parenting,https://groups.google.com./g/net.motss/c/DpFd8kF0NGg,12/14/84,1
TH00553,Biological basis for homosexuality,https://groups.google.com./g/net.motss/c/ddCmjxbEohc,12/13/84,1
TH00552,Biological basis for homosexuality?,https://groups.google.com./g/net.motss/c/DnGxx6JvULA,12/13/84,14
TH00551,Gay Roomate Needed (putting my feelers out),https://groups.google.com./g/net.motss/c/pIxvtu5asJw,12/12/84,1
TH00550,Bad Weather Logings,https://groups.google.com./g/net.motss/c/qUdTgUPJO2U,12/12/84,1
TH00549,Hormones and the Brain,https://groups.google.com./g/net.motss/c/K3DRDxIpwlI,12/12/84,2
TH00548,POPL in New Orleans; forwarded posting,https://groups.google.com./g/net.motss/c/JYBSeoZNFVY,12/11/84,1
TH00547,Statistics on San Francisco homosexuals,https://groups.google.com./g/net.motss/c/BzROAuedoYw,12/11/84,3
TH00546,Jason On Hobbies,https://groups.google.com./g/net.motss/c/oR5lOGFGue8,12/10/84,2
TH00545,Re. The Rich/Ken Show.,https://groups.google.com./g/net.motss/c/XbVbI_j2i7k,12/10/84,2
TH00544,Perspective on homosexuality,https://groups.google.com./g/net.motss/c/-cuoMoZdlsY,12/10/84,2
TH00543,"Visiting Santa Cruz, Bay Area and Bersekeley: what should I do?",https://groups.google.com./g/net.motss/c/x0zMU10Wf5s,12/9/84,2
TH00542,Other Ayn Rand Devotee's,https://groups.google.com./g/net.motss/c/yrrgIZ5coOs,12/4/84,4
TH00541,KEN: Thanks Rich! RICH: You're welcome!,https://groups.google.com./g/net.motss/c/ovHSVx0hkes,12/3/84,3
TH00540,Ronald Reagan's Homophobic Career: VIII,https://groups.google.com./g/net.motss/c/RxVm6EwWtOY,12/3/84,9
TH00539,Tolerance boosts the GNP,https://groups.google.com./g/net.motss/c/esIjRWkOBFU,12/2/84,2
TH00538,abetting discrimination,https://groups.google.com./g/net.motss/c/ZWliRuc4SgI,12/1/84,5
TH00537,"No Flames, Just Thunder in the Phone Lines",https://groups.google.com./g/net.motss/c/W4_D_bY-kRA,11/30/84,2
TH00536,Keep'em Zipped up Boys,https://groups.google.com./g/net.motss/c/NN0wb2JIi-8,11/30/84,1
TH00535,"""The masses not gay?""",https://groups.google.com./g/net.motss/c/B2OJVeiHGtU,11/30/84,3
TH00534,Sophie's choice!,https://groups.google.com./g/net.motss/c/K8kCTl3dy3E,11/30/84,3
TH00533,Job Rights For Gays (Good Reading!),https://groups.google.com./g/net.motss/c/UBlTbwtAWYY,11/29/84,2
TH00532,net.rights proposal addition,https://groups.google.com./g/net.motss/c/ZAWaaY85Tqs,11/29/84,2
TH00531,net.rights proposal,https://groups.google.com./g/net.motss/c/GjAmcCXc7kY,11/28/84,1
TH00530,"David Brunson, come on down",https://groups.google.com./g/net.motss/c/SNXbxzdZKAw,11/28/84,7
TH00529,Reverse Discrimination in the Arts,https://groups.google.com./g/net.motss/c/0Qpjf-OnLRY,11/27/84,1
TH00528,Scandalously honorable Studds supported.,https://groups.google.com./g/net.motss/c/4HvKYzBb7Y8,11/27/84,1
TH00527,"Other Ayn Rand ""Devotee""",https://groups.google.com./g/net.motss/c/1GHt5GuLUgM,11/27/84,1
TH00526,"""Gay Rights"" -- let them go to hell, it's not (yet) my problem",https://groups.google.com./g/net.motss/c/RJFRPx-Pgfw,11/27/84,3
TH00525,"""Gay Rights""",https://groups.google.com./g/net.motss/c/EXDdRKjSTyg,11/27/84,23
TH00524,"That does it, Brunson",https://groups.google.com./g/net.motss/c/-RU-cMAmnQI,11/26/84,1
TH00523,I've said it before and I'll say it again ...,https://groups.google.com./g/net.motss/c/8GRrnUfALZ4,11/26/84,11
TH00522,"A question for the net, any thoughts/ideas",https://groups.google.com./g/net.motss/c/hGaayXdl8tU,11/26/84,1
TH00521,"KSG Institute of Politics Forum: Nov. 28, Wed.",https://groups.google.com./g/net.motss/c/EXnUOtN_GUY,11/25/84,1
TH00520,Multiple Languages on Usenet,https://groups.google.com./g/net.motss/c/B8tMySA8FS0,11/24/84,3
TH00519,"""The masses are . . . 'Almost Home'"" ???",https://groups.google.com./g/net.motss/c/6g4qfyiZLXo,11/23/84,1
TH00518,"abetting discrimination (taking ""fruits"" off contracts)",https://groups.google.com./g/net.motss/c/SXI71It4Zec,11/23/84,2
TH00517,New Rightist Reaganite trounced in Massachusetts,https://groups.google.com./g/net.motss/c/FdKC5_MQfkE,11/21/84,14
TH00516,Ronald Reagan's homophobic career: addition,https://groups.google.com./g/net.motss/c/CWylJ1OOWG4,11/19/84,1
TH00515,Texas Gay Rodeo,https://groups.google.com./g/net.motss/c/2j7Ee982cxQ,11/19/84,1
TH00514,Aids: Auch Frauen gefaehrdet (German),https://groups.google.com./g/net.motss/c/u7nARxfU1MM,11/18/84,1
TH00513,Client Rights and Wrongs,https://groups.google.com./g/net.motss/c/qTEPCDdSxcM,11/16/84,2
TH00512,"Jason's ""Gay Satire""",https://groups.google.com./g/net.motss/c/-QTiWJC5-Q8,11/15/84,5
TH00511,"Article from ""Weekly World News""",https://groups.google.com./g/net.motss/c/iWzX-bXx6jg,11/14/84,2
TH00510,Ronald Reagan's Homophobic Career,https://groups.google.com./g/net.motss/c/h_EAdo79dgg,11/14/84,19
TH00509,Massachusetts laws and court cases related to lesbians and gays (LONG!!!),https://groups.google.com./g/net.motss/c/Uxy1u3V5evw,11/13/84,1
TH00508,GAY SATIRE FOR GAYS BUT ALL ARE WELCOME,https://groups.google.com./g/net.motss/c/TtQ_bkIId4w,11/12/84,4
TH00507,Satire (the Gay one) (oh no.. not the G word!),https://groups.google.com./g/net.motss/c/oeuTngmnowc,11/11/84,1
TH00506,research questionnaire on lesbians coming out -- help a grad student!,https://groups.google.com./g/net.motss/c/hiCsibc_kWM,11/10/84,2
TH00505,"As Steve Martin Would Say, ""Exccuuuuuussssseeee ME!""",https://groups.google.com./g/net.motss/c/0rhiBizlf5Q,11/10/84,1
TH00504,"Jason's ""Gay Satire"", addition",https://groups.google.com./g/net.motss/c/DmFMfkIgb50,11/9/84,1
TH00503,Ronald Reagan's Homophobic Career: III,https://groups.google.com./g/net.motss/c/G0RBe4yqWfU,11/8/84,5
TH00502,Brothers,https://groups.google.com./g/net.motss/c/I-24MlArsus,11/8/84,1
TH00501,Times of Harvey Milk,https://groups.google.com./g/net.motss/c/K4-EOQwJSRM,11/8/84,1
TH00500,Corrupting Youth,https://groups.google.com./g/net.motss/c/LaGhnAaH52I,11/8/84,11
TH00499,Equal Rights.,https://groups.google.com./g/net.motss/c/0Qfwj1OI-sQ,11/8/84,1
TH00498,Forwarded anonymous posting,https://groups.google.com./g/net.motss/c/oxAdktQ6qds,11/6/84,2
TH00497,"More ""Gay Rights""",https://groups.google.com./g/net.motss/c/tWnkdARvYGg,11/6/84,3
TH00496,Ronald Reagan's homophobic career: V,https://groups.google.com./g/net.motss/c/kfKdT83dZUs,11/6/84,2
TH00495,Corrupting youth: Conservative [sic.] Campus Tabloids,https://groups.google.com./g/net.motss/c/5TL918OSLVs,11/5/84,14
TH00494,Corrupting youth con't,https://groups.google.com./g/net.motss/c/6Wd5cROoIzg,11/5/84,10
TH00493,To Sophie Quigley!,https://groups.google.com./g/net.motss/c/c0BqFKJk8JY,11/5/84,2
TH00492,Ronald Reagan's Homophobic Career: VII,https://groups.google.com./g/net.motss/c/-SGgmm7cFc8,11/5/84,1
TH00491,Anybody Interested?,https://groups.google.com./g/net.motss/c/VEDkKemebjc,11/5/84,1
TH00490,Sources needed for paper,https://groups.google.com./g/net.motss/c/PeCQfxV_t3E,11/5/84,1
TH00489,Milo's Dogmatic Reply to ``Reagan's Homophobic Career'',https://groups.google.com./g/net.motss/c/urTMB9ikUCU,11/5/84,1
TH00488,Cambridge Human Rights Ordinance (LONG!!!),https://groups.google.com./g/net.motss/c/XvkNpL16n4g,11/5/84,1
TH00487,The Times of Harvey Milk,https://groups.google.com./g/net.motss/c/soFzs44eSlg,11/4/84,2
TH00486,To David Canzi (law scholar).,https://groups.google.com./g/net.motss/c/PNX-ypRmuVg,11/4/84,1
TH00485,Dartmouth Review - Followup,https://groups.google.com./g/net.motss/c/ivpO2c1TwiY,11/4/84,1
TH00484,Ronald Reagan's Homophobic Career: IV,https://groups.google.com./g/net.motss/c/39NZWNlWo1Q,11/4/84,5
TH00483,"eat hot bits, Brunson",https://groups.google.com./g/net.motss/c/Z-JSwJgkfvQ,11/4/84,1
TH00482,Brothers,https://groups.google.com./g/net.motss/c/CM18GU_iu3E,11/2/84,1
TH00481,A Little Lite (perhaps silly) Humor ;-} :-) 8-),https://groups.google.com./g/net.motss/c/js1xkNWyf3k,11/2/84,1
TH00480,"""Gay Rights"": A conflict of values",https://groups.google.com./g/net.motss/c/aiCVHBe3v3U,11/1/84,2
TH00479,A Gay Flame,https://groups.google.com./g/net.motss/c/ZD4TEEejyYA,10/30/84,1
TH00478,Dartmouth and National Reviews,https://groups.google.com./g/net.motss/c/Z_XOUeqzGzU,10/29/84,1
TH00477,Big Boys and mod.motss,https://groups.google.com./g/net.motss/c/kAIOxEzuHU8,10/29/84,1
TH00476,Law and Legal Precedent,https://groups.google.com./g/net.motss/c/fzZd7CXANHs,10/28/84,4
TH00475,Ronald Reagan's Homophobic Career: II,https://groups.google.com./g/net.motss/c/PLqd0zwPttU,10/27/84,2
TH00474,Gay Rights,https://groups.google.com./g/net.motss/c/BW6IyLYQZIU,10/27/84,50
TH00473,Texas Gay Rodeo,https://groups.google.com./g/net.motss/c/a3Zmm0n3pOk,10/25/84,2
TH00472,Goy Extraordinaire,https://groups.google.com./g/net.motss/c/qJDGIhira3c,10/24/84,2
TH00471,Big Boys and mod.motss,https://groups.google.com./g/net.motss/c/SbyP6eoZW_Q,10/24/84,1
TH00470,I've Said it Before and I'll Say it Again,https://groups.google.com./g/net.motss/c/98hMgaDGPyI,10/24/84,1
TH00469,Around the World,https://groups.google.com./g/net.motss/c/GHn9-9rOpQk,10/24/84,1
TH00468,Attention Tufts Alumnae/i!,https://groups.google.com./g/net.motss/c/d_TfiXllXV0,10/23/84,1
TH00467,Re. mod.motss proposal,https://groups.google.com./g/net.motss/c/rNc_SQPSzZE,10/23/84,3
TH00466,Reply to Andy Gerber,https://groups.google.com./g/net.motss/c/2xeHhMOv_M8,10/23/84,2
TH00465,Brooke,https://groups.google.com./g/net.motss/c/UBV10UXwW9U,10/22/84,1
TH00464,Sure,https://groups.google.com./g/net.motss/c/nmjNhJ9j7-I,10/22/84,1
TH00463,10,https://groups.google.com./g/net.motss/c/U6t1F1tOV1o,10/22/84,1
TH00462,"""Selections"" vs. ""Moderated"" newsgroups -- a proposal",https://groups.google.com./g/net.motss/c/8sUiZTUJbRk,10/19/84,1
TH00461,mod.motss,https://groups.google.com./g/net.motss/c/a3sQ7_ItTPE,10/18/84,8
TH00460,"Boswell shows ""the bible says it's so"" -- Part 3",https://groups.google.com./g/net.motss/c/5FR7qTEJnNs,10/18/84,1
TH00459,Atheism and Tolerance,https://groups.google.com./g/net.motss/c/FQaB-c8afao,10/17/84,6
TH00458,Required readings.,https://groups.google.com./g/net.motss/c/0zMZvdjXimU,10/16/84,3
TH00457,What's Wrong With It?,https://groups.google.com./g/net.motss/c/VTsI8Ct1vSA,10/15/84,1
TH00456,When opportunity knocks ...,https://groups.google.com./g/net.motss/c/RbhJQr8gQFI,10/12/84,6
TH00455,To: Sdyer; Social Director on the Titanic,https://groups.google.com./g/net.motss/c/rydVysGNIA4,10/12/84,1
TH00454,Re on the direction of net.motss,https://groups.google.com./g/net.motss/c/jaYqqWijNJ0,10/12/84,5
TH00453,New documentary coming,https://groups.google.com./g/net.motss/c/R3gOHjoD1X4,10/12/84,1
TH00452,Form and Substance,https://groups.google.com./g/net.motss/c/AVJqUjGjk4s,10/12/84,4
TH00451,"To Byron H., Ken's (re)butt!",https://groups.google.com./g/net.motss/c/LoRL9nnjJRs,10/11/84,2
TH00450,FYI-to .kids after Jym's paranoia,https://groups.google.com./g/net.motss/c/umrLj5Qg0mg,10/11/84,1
TH00449,And now for something completely different.,https://groups.google.com./g/net.motss/c/WNUeZDaKwmE,10/11/84,7
TH00448,nightlife etc.,https://groups.google.com./g/net.motss/c/PpmoYML0wos,10/11/84,1
TH00447,Reply to Byron Howes,https://groups.google.com./g/net.motss/c/pWOF91ChVLI,10/11/84,2
TH00446,Hormone markers for homosexuality?,https://groups.google.com./g/net.motss/c/JTUD3kj4uSE,10/10/84,2
TH00445,Scientists study Flaming,https://groups.google.com./g/net.motss/c/CGqLDOw6fkY,10/10/84,1
TH00444,1st posting to mod.motss,https://groups.google.com./g/net.motss/c/KfvJw5jESl4,10/10/84,1
TH00443,wheaties,https://groups.google.com./g/net.motss/c/TcfciUXH4wo,10/9/84,1
TH00442,No wonder my forehead sweats.,https://groups.google.com./g/net.motss/c/4DUQYv2RIEg,10/9/84,1
TH00441,suggestion,https://groups.google.com./g/net.motss/c/VkYmDb1F1NU,10/8/84,2
TH00440,One Vote for a Moderated Newsgroup,https://groups.google.com./g/net.motss/c/i_XoFyO46Yk,10/8/84,1
TH00439,One Last Flame at Arndt,https://groups.google.com./g/net.motss/c/0MNdh2nAmo4,10/7/84,3
TH00438,Logical Arguments,https://groups.google.com./g/net.motss/c/pzfy4b764CM,10/7/84,3
TH00437,"Around the world; Bolt, et.al. question.",https://groups.google.com./g/net.motss/c/Jowy9LNcALc,10/7/84,4
TH00436,Thank you Rich Brower,https://groups.google.com./g/net.motss/c/ivnZ4O8ipz8,10/6/84,1
TH00435,Brothers,https://groups.google.com./g/net.motss/c/kyNNwwwxkW0,10/6/84,2
TH00434,Big Boys Wheaties posters,https://groups.google.com./g/net.motss/c/zU04IlvZHsY,10/6/84,1
TH00433,Re. Gay Pol/Soc groups in LA,https://groups.google.com./g/net.motss/c/XoWkYhkzedc,10/6/84,2
TH00432,Reply to Andy Gerber,https://groups.google.com./g/net.motss/c/UU4sxMjJ3X8,10/6/84,1
TH00431,Reply to Byron Howes,https://groups.google.com./g/net.motss/c/5io-7FwBU1E,10/6/84,1
TH00430,Court Hears Church Job Discrimination Case,https://groups.google.com./g/net.motss/c/MxoIDamg0Xw,10/5/84,2
TH00429,Close to next to last reply to Andrew Gerber,https://groups.google.com./g/net.motss/c/ADMLvH5TmAc,10/5/84,1
TH00428,republican clubs,https://groups.google.com./g/net.motss/c/3auLo0f1qP8,10/4/84,1
TH00427,"Etymology of ""GAY revisited",https://groups.google.com./g/net.motss/c/12IqavVo8Mk,10/4/84,1
TH00426,Child Abuse - action,https://groups.google.com./g/net.motss/c/EOnaziLmp4g,10/4/84,2
TH00425,"I call you, Jym Dyer!!",https://groups.google.com./g/net.motss/c/jymKPr00LWM,10/4/84,3
TH00424,"Standby indeed, Ron Rizzo!",https://groups.google.com./g/net.motss/c/u9XSYcNqmTU,10/3/84,3
TH00423,mod(erated).motss????,https://groups.google.com./g/net.motss/c/pK5St0r4a8E,10/3/84,1
TH00422,"AIDS update - ""n"" at risk!",https://groups.google.com./g/net.motss/c/8-NpEDACahc,10/2/84,2
TH00421,church discipline (an apology) references: <4776@duke.UUCP>,https://groups.google.com./g/net.motss/c/2ofGst_KKoQ,10/2/84,2
TH00420,"Get ready,. . get set, . . GET BOSWELL!!!",https://groups.google.com./g/net.motss/c/25-Z_zcV50M,10/2/84,1
TH00419,on the direction of net.motss,https://groups.google.com./g/net.motss/c/XWU1u-kxH4I,10/2/84,2
TH00418,Cloning Bigotry,https://groups.google.com./g/net.motss/c/yBVZRBzBTic,10/1/84,1
TH00417,Gay Political/Social Groups in Los Angeles,https://groups.google.com./g/net.motss/c/0-b9Cnn7rLA,10/1/84,1
TH00416,"Boswell shows ""The bible says it's so"" -- Part 2",https://groups.google.com./g/net.motss/c/7qh7GJUrFkY,10/1/84,1
TH00415,Richard Johnson: Let's talk Apple to Apple!,https://groups.google.com./g/net.motss/c/ZaBWQXYIb-Q,10/1/84,2
TH00414,"Boswell shows ""The bible says it's so""",https://groups.google.com./g/net.motss/c/OCJh9jcQq-M,9/28/84,1
TH00413,Scientific Attitudes,https://groups.google.com./g/net.motss/c/OGCSABINpOU,9/28/84,1
TH00412,"I call you, Jym Dyer!!",https://groups.google.com./g/net.motss/c/h3a_RRGncHA,9/28/84,1
TH00411,Misconceptions & Re: Gay Rights,https://groups.google.com./g/net.motss/c/7KNGTO8EdWk,9/28/84,1
TH00410,Re Re Always a reader,https://groups.google.com./g/net.motss/c/HdA8no7wGFg,9/27/84,1
TH00409,Misconceptions,https://groups.google.com./g/net.motss/c/25MemB_6tPY,9/27/84,1
TH00408,The Relevant Dimension,https://groups.google.com./g/net.motss/c/CnvbwibIUwk,9/26/84,1
TH00407,responce to bigotry,https://groups.google.com./g/net.motss/c/sbYigKCa8hk,9/25/84,1
TH00406,Getting the message,https://groups.google.com./g/net.motss/c/vodHPJBTJGs,9/25/84,1
TH00405,San Fransisco!!,https://groups.google.com./g/net.motss/c/y4gUmx9VxWM,9/25/84,1
TH00404,Reply to Steve Dyer,https://groups.google.com./g/net.motss/c/6NFUOqmvquk,9/24/84,3
TH00403,"""Improper Conduct""",https://groups.google.com./g/net.motss/c/AMKikMB7F2k,9/24/84,2
TH00402,Room for everyone????,https://groups.google.com./g/net.motss/c/dJANEQ9hdp4,9/24/84,5
TH00401,followup on Guyon/NAMBLA discussion,https://groups.google.com./g/net.motss/c/AXlCd30zX5w,9/24/84,1
TH00400,Discrimination at the workplace/grad school: an inquiry,https://groups.google.com./g/net.motss/c/bceLbsRQRyw,9/22/84,2
TH00399,Always a reader,https://groups.google.com./g/net.motss/c/RDlC8S43qQg,9/22/84,1
TH00398,BOBO!!!,https://groups.google.com./g/net.motss/c/dwlOTl40FnU,9/20/84,1
TH00397,Thanks to Steve Dyer!! (Really),https://groups.google.com./g/net.motss/c/JyQD4mVCZUQ,9/20/84,1
TH00396,Doonesbury from the past,https://groups.google.com./g/net.motss/c/8Smb3j7Dq1I,9/19/84,1
TH00395,IT'S HERE!!!,https://groups.google.com./g/net.motss/c/OIneJn10u60,9/19/84,1
TH00394,And now for the good news....,https://groups.google.com./g/net.motss/c/65yAQeKpaUY,9/19/84,1
TH00393,More euphemisms . . .,https://groups.google.com./g/net.motss/c/Um30X5AxkAI,9/18/84,1
TH00392,"Like *Flamesville*, Man.",https://groups.google.com./g/net.motss/c/odHgINgAeN4,9/18/84,2
TH00391,More defense of Ken Arndt [there is no defense],https://groups.google.com./g/net.motss/c/KtkDRsQxa4A,9/18/84,2
TH00390,More defense of Ken Arndt,https://groups.google.com./g/net.motss/c/q6iiqdWzCyg,9/17/84,1
TH00389,Almost banned in Boston!,https://groups.google.com./g/net.motss/c/Q4kcClIGMcA,9/17/84,2
TH00388,Mr. Arndt's rantings,https://groups.google.com./g/net.motss/c/9XKcVAsq2EI,9/15/84,3
TH00387,What people want in a MOTAS,https://groups.google.com./g/net.motss/c/jY75tBKb3f8,9/15/84,1
TH00386,A little lite humor from Ken Arndt,https://groups.google.com./g/net.motss/c/cU_q2WqAxos,9/14/84,2
TH00385,"""YOU'RE PART OF THE PROBLEM""",https://groups.google.com./g/net.motss/c/nCm5NGKwniw,9/14/84,2
TH00384,Survey,https://groups.google.com./g/net.motss/c/5D-ocJwOo38,9/14/84,1
TH00383,"THEY'RE, THEIR, THERE -- PLEASE.............",https://groups.google.com./g/net.motss/c/WT7lZhz5Y1w,9/14/84,2
TH00382,homosexual associations,https://groups.google.com./g/net.motss/c/tVt7VZQEzhc,9/13/84,25
TH00381,On coming out,https://groups.google.com./g/net.motss/c/wpzmyF1unsw,9/13/84,2
TH00380,Homosexuals as ministers ??,https://groups.google.com./g/net.motss/c/9LZQPkS4lF0,9/13/84,1
TH00379,Varied thoughts,https://groups.google.com./g/net.motss/c/ScGxFAh9C9I,9/12/84,3
TH00378,What *you* are looking for in a MOTAS (survey results),https://groups.google.com./g/net.motss/c/2GLqvDbexWw,9/11/84,2
TH00377,Ken Arndt,https://groups.google.com./g/net.motss/c/i12mSzB0GoY,9/11/84,1
TH00376,Smile if you taste pathogens Andy!,https://groups.google.com./g/net.motss/c/AWQWes5G450,9/11/84,1
TH00375,Ans. to req. for info - data anyone?,https://groups.google.com./g/net.motss/c/NM4UfQZMhts,9/10/84,1
TH00374,"""Love means . . . """,https://groups.google.com./g/net.motss/c/z7vZH2Dq4qY,9/9/84,3
TH00373,paradiSe,https://groups.google.com./g/net.motss/c/qf7fmOWgUZk,9/7/84,1
TH00372,Something for Ron Rizzo's proscribed list,https://groups.google.com./g/net.motss/c/g9ZKGAF3i40,9/7/84,1
TH00371,"Please try to be mature, Ken.",https://groups.google.com./g/net.motss/c/vV8_rPMWZAI,9/6/84,1
TH00370,Arndt articles,https://groups.google.com./g/net.motss/c/knkNvf8-vcE,9/6/84,3
TH00369,A little lite humor.,https://groups.google.com./g/net.motss/c/otGq9tDKXi8,9/5/84,1
TH00368,ann's earring,https://groups.google.com./g/net.motss/c/AWGw0wBhJ54,9/5/84,2
TH00367,ken arndt,https://groups.google.com./g/net.motss/c/At1ss__4pCM,9/1/84,1
TH00366,The Kiss of Death,https://groups.google.com./g/net.motss/c/6b7e1ymrf1s,9/1/84,7
TH00365,Elements in a MOTAS,https://groups.google.com./g/net.motss/c/14Sh4FsOa5Q,8/31/84,1
TH00364,Final Observations,https://groups.google.com./g/net.motss/c/DA4iRx1qC4g,8/30/84,8
TH00363,Include her in.,https://groups.google.com./g/net.motss/c/PdOW57-6YOM,8/29/84,1
TH00362,"Natural, natural . . . who's got the natural?",https://groups.google.com./g/net.motss/c/mUfxIHIWqjc,8/29/84,1
TH00361,More euphemisms . . .,https://groups.google.com./g/net.motss/c/DeqA6LsvxdQ,8/28/84,1
TH00360,A Naive Plea,https://groups.google.com./g/net.motss/c/Qsr8mRzHo1k,8/28/84,1
TH00359,Posted for Dionysus: Introduction and new topics,https://groups.google.com./g/net.motss/c/VikYVrHVJ6Y,8/28/84,5
TH00358,More final observations,https://groups.google.com./g/net.motss/c/Sjl58VqaPkY,8/27/84,1
TH00357,Serpent in Paradise,https://groups.google.com./g/net.motss/c/fx91yGF5YjY,8/24/84,7
TH00356,YAFM: movie review,https://groups.google.com./g/net.motss/c/jR8D9o4lbvs,8/24/84,2
TH00355,words,https://groups.google.com./g/net.motss/c/c-sIOH0p0_4,8/21/84,1
TH00354,YAFM: law and morality,https://groups.google.com./g/net.motss/c/LPhCT-9hcN4,8/21/84,1
TH00353,gay?? really?? - (nf),https://groups.google.com./g/net.motss/c/71wSWL_L9MY,8/21/84,10
TH00352,And now the local news...,https://groups.google.com./g/net.motss/c/krMPFrXQeX4,8/19/84,1
TH00351,In the News...,https://groups.google.com./g/net.motss/c/DrugY-pyjBE,8/19/84,1
TH00350,a short story -- enjoy!,https://groups.google.com./g/net.motss/c/PW1pN1uuFwE,8/18/84,1
TH00349,what causes homosexuality,https://groups.google.com./g/net.motss/c/TvvPi6Qlfi4,8/18/84,1
TH00348,Forwarded Message,https://groups.google.com./g/net.motss/c/i23wdW3Tpmw,8/18/84,1
TH00347,Ann Landers on earrings...,https://groups.google.com./g/net.motss/c/KTd5gTG6knw,8/17/84,4
TH00346,United Church of Canada discusses ordination of homosexuals,https://groups.google.com./g/net.motss/c/kWdvolsAowo,8/17/84,1
TH00345,Forwarded message,https://groups.google.com./g/net.motss/c/p1ZJMfdymao,8/17/84,1
TH00344,so long,https://groups.google.com./g/net.motss/c/RuP7U-Ggs2E,8/15/84,6
TH00343,Sexual Orientation or Sexual Preference?,https://groups.google.com./g/net.motss/c/EjPqJO3zLBs,8/14/84,2
TH00342,"Olympics, Rizzo letter",https://groups.google.com./g/net.motss/c/dE-wqnReyxU,8/14/84,1
TH00341,To be or not to be,https://groups.google.com./g/net.motss/c/ZJXg7TFW7FM,8/13/84,1
TH00340,The word GAY and a note on Olympic men,https://groups.google.com./g/net.motss/c/EM2h0tCFq0w,8/10/84,1
TH00339,Fantastic gymnastics,https://groups.google.com./g/net.motss/c/95f6MnnvUz0,8/10/84,3
TH00338,"Dethroning of Miss America, and other social ills...",https://groups.google.com./g/net.motss/c/OpOrlP6WI1w,8/9/84,2
TH00337,Steve Dyer's suggestion re: appalling flames,https://groups.google.com./g/net.motss/c/rKEqgQtdHes,8/8/84,5
TH00336,Flaunting it vs. Hiding it (Posted for Dionysus),https://groups.google.com./g/net.motss/c/h3JXjyUeQeo,8/8/84,1
TH00335,tidbits,https://groups.google.com./g/net.motss/c/x9i0W6n1eG4,8/8/84,2
TH00334,A perspective on rationality,https://groups.google.com./g/net.motss/c/TvpFRszwDW0,8/7/84,1
TH00333,Monogamy,https://groups.google.com./g/net.motss/c/xylowR3bifw,8/7/84,1
TH00332,"FURTHER offenses to hamsters, pterodactyls, and very small rocks",https://groups.google.com./g/net.motss/c/6Vln_-RyOSg,8/6/84,3
TH00331,Forwarded Message,https://groups.google.com./g/net.motss/c/U3ZVX3c26Wc,8/6/84,3
